FIPS,Area.Name,TotalPop,PovertyRate,BlackPovertyRate,BlackPop,per_ba,Per_Black,pop.density,tot.protests,tot.attend,deaths,deaths_black,deaths_pc,deaths_black_pc,blackmayor,mayorrep,dem_share,crime
4548535,Mount Pleasant,71709,8,17.1,3045,58.68403207,4.24632891268878,1595.94498353067,0,0,0,0,0,0,0,1,36.65719,0
455000,Phoenix,1473375,23.2,31.1,100220,26.66500891,6.8020700772037,2859.17351522855,0,0,28,3,0.19003987443794,0.0203614151183507,0,0,51.03018,0
4550875,North Charleston,96711,23.9,32.4,46203,20.25418833,47.77429661569,1320.25064162071,3,318,0,0,0,0,0,1,65.11531,0
4561405,Rock Hill,65042,19.7,27,25502,28.08356479,39.208511423388,1820.01846825419,0,0,0,0,0,0,0,0,57.52697,0
4568290,Spartanburg,34935,26.7,38.6,16937,27.77462576,48.4814655789323,1783.21678321678,0,0,0,0,0,0,0,1,60.63721,1
4570270,Summerville,44344,12.2,25,8448,30.88461002,19.0510553851705,2671.48623411049,0,0,0,0,0,0,0,0,36.98648,0
4570405,Sumter,39327,21.3,32.7,18786,25.43490349,47.7687085208635,1242.83411813039,0,0,0,0,0,0,0,0,51.69911,0
457380,Prescott,38573,15.3,50.5,216,38.64694961,0.55997718611464,951.738261491771,0,0,1,0,0.259248697275296,0,0,1,39.79024,0
457450,Prescott Valley,39137,15.5,6.3,240,18.22084515,0.613230446891688,1012.52166714097,0,0,0,0,0,0,0,1,33.62406,0
465000,Scottsdale,222229,8.8,15.4,3951,53.36058639,1.77789577417889,1208.16683791909,0,0,3,0,0.13499588262558,0,0,1,42.79033,0
4652980,Rapid City,67406,15.1,26.7,924,29.86645441,1.37079785182328,1231.60972044583,0,0,1,0,0.14835474586832,0,0,1,41.96872,0
4659020,Sioux Falls,156599,11.8,38.6,7118,32.96642605,4.54536746722521,2156.03100519048,0,0,1,0,0.0638573681824277,0,0,0,51.26339,0
466820,Sierra Vista,42365,12.6,9.2,3085,31.35587086,7.2819544435265,278.358169728508,0,0,2,0,0.47208780833235,0,0,1,36.53882,0
4703440,Bartlett,57068,5.1,7,10684,35.76699845,18.7215251980094,2146.62403611059,0,0,0,0,0,0,0,1,33.8183,0
4708280,Brentwood,38885,2.9,5.2,1585,67.97476945,4.07612189790408,944.17735042735,0,0,0,0,0,0,0,1,28.65807,0
4714000,Chattanooga,165147,22.5,33.6,56083,26.6887034,33.9594421939242,1212.42621795437,2,50,0,0,0,0,0,0,49.90009,1
471510,Surprise,121133,11,10,6631,28.29591849,5.47414825027036,1145.35741301059,0,0,1,0,0.0825538870497717,0,0,0,40.26177,0
4715160,Clarksville,137236,17.9,24.5,31311,23.72393517,22.8154420123,1406.20741241687,0,0,0,0,0,0,0,0,49.73563,0
4715400,Cleveland,39300,24.6,31.5,3322,24.97580614,8.4529262086514,1462.48883596308,0,0,0,0,0,0,0,1,27.79116,0
4716420,Collierville,46720,3.8,6,6233,52.71323013,13.3411815068493,1607.32101696081,0,0,0,0,0,0,0,1,27.62577,0
4716540,Columbia,34214,23.8,33.7,6560,17.16794831,19.1734377740106,1084.88442147319,0,0,0,0,0,0,0,1,38.28679,0
4727740,Franklin,66040,7.3,13.4,3684,56.48335479,5.57843731072078,1601.70745312993,0,0,0,0,0,0,0,1,35.65473,0
4728540,Gallatin,30680,14.9,25.8,4333,21.37340331,14.1232073011734,988.879935535858,0,0,0,0,0,0,0,1,39.79875,0
4728960,Germantown,39120,4.1,20,1925,65.18775024,4.92075664621677,1960.80396972583,0,0,1,0,0.255623721881391,0,0,1,27.53253,0
473000,Tempe,156937,23,32.1,8226,41.00801714,5.2415937605536,3935.03334837771,0,0,4,1,0.254879346489356,0.0637198366223389,0,0,56.88627,0
4733280,Hendersonville,53080,7.9,18.1,4498,32.65077453,8.47400150715901,1740.89865529682,0,0,0,0,0,0,0,1,30.51956,0
4737640,Jackson,63519,24.3,33.1,28825,28.50479712,45.3801224830366,1182.23272781418,0,0,0,0,0,0,0,1,54.27908,1
4738320,Johnson City,61219,23.6,39.7,4058,39.08411902,6.62866103660628,1426.21843257851,1,300,0,0,0,0,0,0,38.87009,0
4739560,Kingsport,51810,19.9,28.6,1645,25.69292635,3.17506272920286,1090.55316999242,0,0,0,0,0,0,0,1,29.14263,0
4740000,Knoxville,172824,24.6,42.7,30745,30.06037055,17.789774568347,1753.52584265103,2,120,4,1,0.231449335740406,0.0578623339351016,0,0,45.81706,0
4741200,La Vergne,33447,11.8,12.7,6760,18.62179648,20.2110802164619,1349.92129797796,0,0,0,0,0,0,0,1,54.90262,0
4748000,Memphis,640637,27.4,33.1,402402,25.03132232,62.8127941408317,2033.4777571458,4,90,10,4,0.156094637056555,0.0624378548226219,0,0,77.239,1
4751560,Murfreesboro,109741,17.6,26.1,17496,37.57272115,15.9429930472658,1997.03377493085,0,0,0,0,0,0,0,1,43.21508,0
4752006,Nashville-Davidson metropolitan government (balance),601882,19.2,28.2,168775,36.27608968,28.0412107356591,1267.04264371228,3,395,2,1,0.0332291047082318,0.0166145523541159,0,0,61.74339,1
4769420,Smyrna,41683,14.2,14.9,5365,23.67685919,12.8709545858024,1400.77964848607,0,0,0,0,0,0,0,0,37.55425,0
477000,Tucson,503216,25.1,29.1,23935,25.53636773,4.75640679151696,2220.15547653293,2,70,11,2,0.218594003370322,0.0397443642491495,0,0,60.07043,0
4770580,Spring Hill,31234,4.1,0,1507,42.98783657,4.82487033361081,1153.52513203087,0,0,0,0,0,0,0,1,28.3384,0
4801000,Abilene,108414,19.8,35,9353,24.33450415,8.62711457929788,1023.47843326064,0,0,0,0,0,0,0,1,28.98382,0
4801924,Allen,89261,5.9,17.2,7190,52.77174596,8.05502963220219,3395.89119269545,0,0,0,0,0,0,0,1,37.44934,0
4803000,Amarillo,192718,17.1,35.8,12748,22.63735542,6.61484656337239,1967.93595359904,0,0,1,0,0.0518892890129619,0,0,1,24.42028,0
4804000,Arlington,371141,16.9,20.5,73368,28.95248282,19.7682282474855,3870.80995390167,0,0,1,0,0.0269439377487262,0,0,1,47.54647,0
4805000,Austin,844908,19,26.8,64989,46.24250453,7.69184337229616,2858.64894675229,2,1048,5,1,0.0591780406860865,0.0118356081372173,0,0,68.86753,0
4806128,Baytown,73482,20.6,28.5,12704,13.54133955,17.2885876813369,2041.05327481807,0,0,0,0,0,0,0,1,41.05521,0
4807000,Beaumont,113654,23.2,30.5,54194,22.81747931,47.683319548806,1372.63285024155,0,0,1,0,0.0879863445193306,0,0,1,60.50392,0
4807132,Bedford,47669,8.1,10.9,3055,35.56592022,6.40877719272483,4761.18657610867,0,0,0,0,0,0,0,1,35.74198,0
4810768,Brownsville,177711,35.7,19.5,610,17.29374068,0.343253934759244,1343.69967108994,0,0,0,0,0,0,0,0,73.10215,0
4810912,Bryan,74887,27.3,42,12348,27.20948981,16.4888431904069,1703.95230835741,0,0,0,0,0,0,0,1,42.89422,0
4811428,Burleson,39123,8.5,2.2,1315,24.12544745,3.36119418245022,1491.76389842141,0,0,0,0,0,0,0,1,25.49515,0
4813024,Carrollton,123781,9.4,10.8,11076,36.62031541,8.94806149570613,3407.12909441233,0,0,0,0,0,0,0,1,42.91039,0
4813492,Cedar Hill,45926,9.9,9,24157,30.29853383,52.5998345163959,1291.03533578838,0,0,0,0,0,0,0,1,69.95583,0
4813552,Cedar Park,57964,6,8.7,3290,44.22814394,5.67593678835139,2538.71758934828,0,0,0,0,0,0,0,1,44.05994,0
4815976,College Station,87649,35.5,37.7,6565,55.40076877,7.49010256819815,1783.11463737158,1,24,0,0,0,0,0,1,34.32203,0
4816432,Conroe,59441,20.4,34.7,6004,20.47852298,10.1007721942767,1127.46343961609,0,0,2,0,0.336468094412947,0,0,1,29.87956,0
4816612,Coppell,39983,4.2,10.3,2059,63.22909481,5.14968861766251,2771.01670247418,0,0,0,0,0,0,0,1,32.83689,0
4816624,Copperas Cove,32718,9.6,8.5,5962,20.21350546,18.2223852313711,1816.15320566195,0,0,1,0,0.305642154165903,0,0,0,42.75632,0
4817000,Corpus Christi,306506,17.6,25.1,13614,21.33565757,4.44167487749016,1907.82847930685,0,0,1,0,0.0326257887284425,0,0,0,47.54663,0
4819000,Dallas,1224026,24.1,31.7,299097,29.96406455,24.4355103568061,3596.37432055237,7,476,14,4,0.114376655397843,0.0326790443993837,0,0,65.20376,0
4819624,Deer Park,32725,8.6,8.5,562,19.5925675,1.71734148204736,3129.78194338179,0,0,0,0,0,0,0,1,22.34096,0
4819792,Del Rio,35233,21.3,0.8,365,16.79749556,1.03596060511452,2280.15790836138,0,0,0,0,0,0,0,1,60.79255,0
4819972,Denton,112193,21.3,30.6,11133,39.14665632,9.92307897997201,1319.77790586879,1,135,0,0,0,0,0,1,49.06628,0
4820092,DeSoto,50319,11.9,11.1,34823,28.85143198,69.2044754466504,2327.64363030808,0,0,0,0,0,0,1,1,79.54131,0
4821628,Duncanville,39086,12,16.7,12237,26.08385794,31.3078851762779,3479.25939113406,0,0,2,1,0.511692165992939,0.255846082996469,0,0,54.50215,0
4822660,Edinburg,77597,26.1,4.8,1055,28.16240812,1.35958864389087,2072.6248030129,0,0,0,0,0,0,0,1,69.75343,0
4824000,El Paso,661852,21.5,15.6,23040,22.90729408,3.48114079884929,2610.660344984,1,90,4,0,0.0604364722022446,0,0,0,65.29157,0
4824768,Euless,52388,13.5,17.3,5766,32.0136963,11.0063373291593,3230.83564600678,0,0,0,0,0,0,0,1,43.39043,0
4825452,Farmers Branch,30128,13.4,17.1,1138,33.3032491,3.77721720658524,2552.78766310795,0,0,0,0,0,0,0,1,41.37573,0
4826232,Flower Mound,67353,3.1,8.3,2519,57.6805673,3.73999673362731,1626.17702448211,0,0,0,0,0,0,0,1,29.91541,0
4827000,Fort Worth,763072,19.3,29.2,143976,26.9459283,18.8679443093181,2250.19978591207,0,0,8,1,0.104839386060555,0.0131049232575694,0,1,53.0906,0
4827648,Friendswood,36660,5.2,5.3,1081,48.47213654,2.94871794871795,1770.07387378688,0,0,0,0,0,0,0,1,23.83704,0
4827684,Frisco,130115,4.2,5,9825,58.50629657,7.55101256580717,2099.88218775721,0,0,0,0,0,0,0,1,35.16839,0
4828068,Galveston,45084,23.7,39.3,8690,28.639205,19.2751308668264,1093.71436888964,1,0,0,0,0,0,0,0,60.22581,0
4829000,Garland,231309,16.8,19.4,30325,21.62718414,13.1101686488636,4051.37142256629,0,0,2,1,0.0864644263733793,0.0432322131866897,0,1,46.8493,0
4829336,Georgetown,51107,10.2,34.6,1910,43.71780822,3.73725712720371,1069.49734231783,0,0,0,0,0,0,0,1,35.85068,0
4830464,Grand Prairie,180383,15.5,15.8,37533,23.02964503,20.8073931578918,2503.7893509522,0,0,2,0,0.110875193338618,0,0,0,55.12742,0
4830644,Grapevine,48398,12.8,9.6,874,45.74624129,1.80585974627051,1506.22432466077,0,0,2,0,0.413240216537873,0,0,0,33.37617,0
4831928,Haltom City,42983,17.2,18.3,2758,12.28690776,6.41649024032757,3455.50285392716,0,0,1,0,0.232650117488309,0,0,1,39.34211,0
4832372,Harlingen,64543,32.2,18.8,996,19.09141867,1.54315727499496,1692.5759840558,0,0,1,0,0.154935469377004,0,0,1,53.30675,0
4835000,Houston,2136523,22.9,28.2,493701,29.99706333,23.1076847756846,3570.57768701253,5,526,21,12,0.0982905402843779,0.0561660230196445,1,0,61.77225,1
4835576,Hurst,37808,14.4,27.3,2104,26.10755193,5.56495979686839,3807.06877454436,0,0,0,0,0,0,0,1,34.07228,0
4837000,Irving,223341,16,19.8,28278,33.79869698,12.6613564011982,3337.33301455426,1,50,0,0,0,0,0,1,50.6173,0
4838632,Keller,41681,4.2,17.8,939,57.1705282,2.2528250281903,2258.64311260431,0,0,0,0,0,0,0,1,25.79983,0
4839148,Killeen,133507,15.5,17.9,44902,17.80508039,33.6326934168246,2520.66458982347,0,0,1,0,0.0749024395724569,0,0,1,64.14327,0
4839952,Kyle,30122,6.4,4.8,2000,29.19030428,6.63966536086581,1718.60557996234,0,0,1,0,0.331983268043291,0,0,1,52.92454,0
4841212,Lancaster,37241,17.2,16.4,24511,18.53684874,65.817244434897,1277.38903752487,0,0,0,0,0,0,1,0,85.66794,0
4841440,La Porte,34268,10.8,19.8,1880,14.69144779,5.48616785339092,1839.49755757153,0,0,0,0,0,0,0,1,30.95463,0
4841464,Laredo,241157,31.2,17.4,908,17.76955289,0.376518201835319,2683.01013539824,0,0,0,0,0,0,0,0,71.60878,0
4841980,League City,88229,4.9,8.3,6625,41.39028271,7.50886896598624,1721.97825789956,0,0,0,0,0,0,0,1,31.10524,0
4842508,Lewisville,98460,10.6,11.9,8826,30.83697007,8.96404631322364,2701.82756160474,0,0,0,0,0,0,0,1,43.30821,0
4843012,Little Elm,30199,7.2,8,4697,30.53576285,15.553495148846,2189.12649510692,0,0,0,0,0,0,0,1,46.23875,0
4843888,Longview,79034,18.9,33,17652,20.88978288,22.3346913986386,1474.12989144626,0,0,4,0,0.506111293873523,0,0,1,33.30109,0
4845000,Lubbock,226852,21.5,33.2,18118,29.78832709,7.98670498827429,1856.47530586358,1,20,2,0,0.0881632077301501,0,0,1,33.34937,0
4845072,Lufkin,34485,23.1,34,9850,20.76500208,28.5631433956793,1036.55054254712,0,0,0,0,0,0,0,0,43.28597,0
4845384,McAllen,133552,26.4,39.9,1139,27.99773198,0.852851323828921,2762.13521954044,1,0,0,0,0,0,0,0,60.04753,0
4845744,McKinney,142353,8.1,10.5,16160,45.59334672,11.352061424768,2300.65454545455,2,900,0,0,0,0,0,1,35.39552,0
4846452,Mansfield,59336,6.6,12,9088,41.40866453,15.3161655655926,1633.02600798129,0,0,0,0,0,0,0,1,35.28012,0
4847892,Mesquite,141461,15.4,21.2,33474,18.14900748,23.6630590763532,3072.70081237239,0,0,1,0,0.0706908617922961,0,0,1,50.08615,0
4848072,Midland,117915,10.8,15.9,8918,25.67466318,7.56307509646779,1685.34267133567,0,0,1,1,0.0848068523936734,0.0848068523936734,0,1,22.52019,0
4848768,Mission,80260,25.8,0.2,448,23.64063053,0.558185895838525,2416.66917587546,0,0,0,0,0,0,0,1,61.25564,0
4848804,Missouri City,68888,6.4,8,29923,43.09455841,43.4371733828824,2424.78000703977,0,0,0,0,0,0,0,1,65.43598,0
4850820,New Braunfels,60803,11.4,16.3,1452,28.41055176,2.38804006381264,1377.50339827821,0,0,0,0,0,0,0,1,30.80259,0
4852356,North Richland Hills,65510,7.7,11.3,2657,30.66641959,4.05586933292627,3608.76990029196,0,0,0,0,0,0,0,1,30.83807,0
4853388,Odessa,105148,13.9,23.2,5695,17.54908641,5.41617529577358,2818.45230117672,0,0,0,0,0,0,0,0,26.51734,1
485540,Yuma,88669,17.4,20.6,2601,16.42673619,2.93338145236779,782.148086727943,0,0,2,0,0.225557974038277,0,0,1,37.91259,0
4856000,Pasadena,150718,21.7,28.7,3783,14.05078705,2.50998553590148,3439.40120033774,0,0,0,0,0,0,0,1,36.39644,0
4856348,Pearland,96994,4.9,7.1,15877,45.84876417,16.3690537559024,2063.30702631411,0,0,0,0,0,0,0,1,39.12242,0
4857176,Pflugerville,51913,10.4,18.8,8065,36.27130831,15.5356076512627,2303.55875044373,0,0,0,0,0,0,0,1,56.83692,0
4857200,Pharr,72925,35.4,55.3,76,13.14571421,0.104216660953034,3120.45357295678,0,0,0,0,0,0,0,0,73.90713,0
4858016,Plano,270268,7.6,13.2,20224,54.76156537,7.48294285672,3778.0697830463,0,0,0,0,0,0,1,0,40.18042,0
4858820,Port Arthur,53775,30.4,34.3,20134,10.53681484,37.441190144119,699.748858150399,0,0,2,0,0.371920037192004,0,1,0,72.42678,0
4861796,Richardson,102857,10.5,13.1,8476,51.45778498,8.2405670007875,3599.29313783812,0,0,0,0,0,0,0,1,42.01401,0
4862828,Rockwall,39517,6.3,13.2,2152,38.6816556,5.44575752207911,1469.08807018848,0,0,0,0,0,0,0,1,27.01818,0
4863284,Rosenberg,32599,20.5,41,3734,12.65906884,11.4543390901561,1451.2955213249,0,0,0,0,0,0,0,1,47.477290000000004,0
4863500,Round Rock,106196,9.8,18.4,9960,37.37364441,9.3788843270933,3123.50363245978,0,0,3,0,0.282496515876304,0,0,1,48.41311,0
4863572,Rowlett,57140,5.7,3.9,8487,31.5473756,14.8529926496325,2854.14585414585,0,0,0,0,0,0,0,1,37.6263,0
4864472,San Angelo,90189,17.4,31.4,3984,21.69177647,4.41739014735722,1588.05817720806,0,0,3,1,0.332634800252802,0.110878266750934,0,1,31.73449,0
4865000,San Antonio,1360649,20.1,26.1,90891,25.04053179,6.67997404179917,2680.22621350426,5,595,14,3,0.102892075766785,0.0220483019500253,1,0,55.87863,0
4865516,San Juan,34867,32.2,29.9,67,10.37037037,0.192158774772708,2887.05804421628,0,0,0,0,0,0,0,0,79.84169,0
4865600,San Marcos,45159,37.1,46,1545,32.55419416,3.42124493456454,1615.01323224376,0,0,0,0,0,0,0,0,59.96352,0
4866128,Schertz,34780,7.3,3.9,3320,31.61589404,9.54571592869465,1225.64048349015,0,0,0,0,0,0,0,1,35.23055,0
4867496,Sherman,37468,19.8,36,4199,19.36520012,11.2068965517241,900.803000432755,0,0,0,0,0,0,0,1,40.65507,0
4868636,Socorro,32493,35,78,109,6.789628442,0.335456867633029,1792.61833829858,0,0,0,0,0,0,0,0,83.22525,0
4870808,Sugar Land,81482,5.1,6.1,5655,54.80960835,6.94018310792568,2597.11863326321,0,0,1,0,0.122726491740507,0,0,1,37.79979,0
4872176,Temple,67398,16.4,26.3,10876,26.86882775,16.1369773583786,891.44897824218,0,0,0,0,0,0,0,1,39.71879,0
4872368,Texarkana,35737,23.1,40.1,13591,26.90951821,38.0306125304306,1345.67157434951,0,0,0,0,0,0,0,0,40.74859,0
4872392,Texas City,44474,20.1,30.4,11506,12.79748541,25.8712955884337,695.471320447864,0,0,0,0,0,0,0,0,59.0408,0
4872530,The Colony,38568,6.7,18,2959,33.36842105,7.67216345156606,2855.83117363939,0,0,0,0,0,0,0,1,38.88221,0
4874144,Tyler,95796,19.5,31.4,22439,30.17144926,23.4237337675895,1799.0872725224,1,0,0,0,0,0,0,1,37.60494,0
4875428,Victoria,63025,19.6,19.7,4512,17.90650253,7.15906386354621,1823.85114017826,0,0,0,0,0,0,0,1,36.90779,0
4876000,Waco,119692,29.4,38.5,25445,21.73944868,21.2587307422384,1343.02801808777,0,0,0,0,0,0,0,1,48.66115,0
4877272,Weslaco,35937,27.7,0.7,137,16.97552048,0.381222695272282,2441.53814797201,0,0,0,0,0,0,0,0,67.3014,1
4879000,Wichita Falls,91827,19.2,36.4,9845,24.3847565,10.7212475633528,1279.997212155,0,0,2,0,0.217800864669433,0,0,1,33.54332,0
4880356,Wylie,43382,5.9,5.7,5537,34.87187344,12.7633580747776,2069.06090523203,0,0,0,0,0,0,0,1,34.52545,0
5010675,Burlington,35859,25,34.9,1440,49.71474061,4.01572826905379,3478.41691725677,1,65,1,0,0.278870018684291,0,0,0,84.84461,0
5101000,Alexandria,145129,8.7,17.4,31080,61.87897254,21.4154304101868,9657.23981900452,2,300,2,2,0.137808432497985,0.137808432497985,0,0,71.6214,0
5107784,Blacksburg,34121,46.3,69.3,1484,69.87300919,4.34922774830749,1715.2264615694,0,0,0,0,0,0,0,0,62.67358,0
5114968,Charlottesville,41829,27.5,26.1,8422,49.43803101,20.1343565468933,4081.67447306792,1,1000,0,0,0,0,0,0,78.15783,0
5116000,Chesapeake,221374,9.1,16.2,64286,30.20240791,29.039543939216,649.535383884114,0,0,0,0,0,0,0,1,49.13212,0
5121344,Danville,40971,26.1,32.9,20054,17.75552095,48.9468160406141,954.323115624709,1,30,0,0,0,0,1,0,59.21972,0
5135000,Hampton,131988,15.5,22.1,65731,23.45924229,49.8007394611631,2567.21062766226,1,25,1,1,0.0757644634360699,0.0757644634360699,1,0,67.3764,0
5135624,Harrisonburg,43328,32.5,37.1,2982,36.3708156,6.88238552437223,2480.4213418823,1,27,0,0,0,0,1,0,58.04576,0
5144984,Leesburg,45894,5.2,9,3647,49.59488125,7.94657253671504,3837.93276467637,0,0,0,0,0,0,0,0,56.63013,0
5147672,Lynchburg,67539,24.6,35,20185,32.95109374,29.8864359851345,1374.75574010747,0,0,1,0,0.148062600867647,0,0,0,46.62348,0
5148952,Manassas,40366,12.3,10.1,5850,29.19131367,14.492394589506,4076.13854387559,0,0,0,0,0,0,0,1,54.39267,0
5156000,Newport News,172654,15.2,23,71261,24.26818845,41.2738772342373,2512.42724097788,1,18,0,0,0,0,1,0,63.32573,0
5157000,Norfolk,220995,20.5,27.5,95365,26.19945483,43.15256001267,4082.67134675781,1,25,4,3,0.180999570126021,0.135749677594516,0,0,71.24871,0
5161832,Petersburg,31683,27.5,30.4,24696,15.19099242,77.9471640943093,1381.5462434047,0,0,0,0,0,0,1,0,89.75531,0
5164000,Portsmouth,92838,18.2,25.8,49206,19.76429394,53.0020034899502,2757.700876281,0,0,0,0,0,0,1,0,67.39808,0
5167000,Richmond,200784,25.5,32,99850,35.69138393,49.7300581719659,3357.08672607802,7,639,0,0,0,0,1,0,79.58084,0
5168000,Roanoke,96176,21.9,32.2,26615,24.37173166,27.6732240891699,2259.77443609023,2,55,0,0,0,0,0,0,61.54741,0
5176432,Suffolk,84444,11.1,18.1,35308,26.36205443,41.812325328028,211.040356682295,0,0,0,0,0,0,0,0,55.14067,0
5182000,Virginia Beach,434326,8.3,14.5,82206,33.77249058,18.9272574057275,1744.48429736797,1,30,2,0,0.046048359987659,0,0,1,48.44507,0
5303180,Auburn,72755,17.2,28.9,3808,22.51009206,5.23400453577074,2430.18905738526,0,0,0,0,0,0,0,1,57.23016,0
5305210,Bellevue,131842,8,22.6,3418,62.14645772,2.59249707983799,4165.36079868571,1,30,0,0,0,0,0,0,64.95325,0
5305280,Bellingham,77350,23.2,33.9,855,41.35230577,1.10536522301228,3031.431258818,0,0,0,0,0,0,0,0,74.65912,0
5307380,Bothell,34759,7.6,26.6,391,45.61410653,1.12488851808165,2867.66768418447,0,0,1,0,0.287695273166662,0,0,1,62.40501,0
5307695,Bremerton,35437,21.4,33.5,1545,19.47808289,4.35984987442504,1540.00260744861,1,15,0,0,0,0,0,1,60.15412,0
5308850,Burien,48896,19.4,36.9,3657,23.14044569,7.47913939790576,6557.93991416309,0,0,0,0,0,0,0,0,68.12137,0
5320750,Edmonds,40024,9.1,21.2,964,47.38361483,2.40855486707975,4493.54440327832,0,0,0,0,0,0,0,1,65.92549,0
5322640,Everett,101751,18,29.8,4435,21.17058849,4.35867952157718,3027.6728062606,0,0,1,0,0.0982791323918192,0,0,0,64.58904,0
5323515,Federal Way,90664,16.2,24.5,8941,25.69979716,9.86168710844437,4100.95892889452,0,0,1,1,0.110297361687108,0.110297361687108,0,0,61.6388,0
5333805,Issaquah,32266,5.2,58.3,1012,60.56717846,3.1364284386041,2804.27602989744,0,0,0,0,0,0,0,0,63.94548,0
5335275,Kennewick,74434,18,25.6,1753,22.69135588,2.35510653733509,2767.4747174301,0,0,1,0,0.134347206921568,0,0,0,36.74045,0
5335415,Kent,121124,17.4,26.1,11874,24.51384568,9.80317690961329,4192.88285793409,0,0,1,0,0.0825600211353654,0,0,1,62.40444,0
5335940,Kirkland,82377,6.4,7.7,1132,55.66495886,1.37416997462884,7716.8149882904,0,0,0,0,0,0,0,0,66.80891,0
5336745,Lacey,43169,10.3,19.8,2832,31.14266165,6.56026315179874,2686.14274158422,0,0,0,0,0,0,0,0,59.55269,0
5338038,Lakewood,57803,19.6,22.4,6098,21.57764324,10.5496254519662,3367.68818457236,0,0,1,0,0.173001401311351,0,0,1,56.85855,0
5340245,Longview,35725,22.8,56.9,167,15.61731821,0.467459762071379,2579.98122336968,0,0,0,0,0,0,0,0,60.58221,0
5340840,Lynnwood,35620,15.5,6.3,2100,26.64826372,5.89556428972487,4573.70313302517,0,0,1,0,0.280741156653565,0,0,0,66.20907,0
5343955,Marysville,61942,9.8,21.4,934,18.17210447,1.50786219366504,4187.81691569197,0,0,0,0,0,0,0,0,55.28524,0
5347560,Mount Vernon,31483,21.7,49.2,242,20.61726461,0.768668805387034,2550.88316318263,0,0,0,0,0,0,0,0,58.65376,0
5351300,Olympia,46758,16.5,22.9,621,44.20048175,1.32811497497754,2620.96412556054,1,150,0,0,0,0,0,0,74.82304,0
5353545,Pasco,65281,20.5,39.3,1299,15.54762498,1.98985922397022,2140.07998950957,0,0,3,0,0.459551783826841,0,0,1,37.89416,0
5356695,Puyallup,37452,9.1,13.1,1267,24.8117892,3.38299690270213,2679.54496673106,0,0,0,0,0,0,0,1,53.45392,0
5357535,Redmond,56455,7.6,14.7,896,62.54575131,1.58710477371358,3477.14954422271,0,0,0,0,0,0,0,0,67.19643,0
5357745,Renton,94902,12.5,24.9,9836,31.77293394,10.3643758824893,5302.97273133661,0,0,0,0,0,0,0,0,67.90461,0
5358235,Richland,50717,9.7,13.7,721,43.85746841,1.42161405445906,1428.44669764822,0,0,0,0,0,0,0,0,39.39977,0
5361115,Sammamish,48979,2.9,0.5,387,72.53851966,0.790134547459115,2765.14424434031,0,0,0,0,0,0,0,0,59.99727,0
5363000,Seattle,619248,14,34.3,45275,58.3380007,7.31128723871535,7375.59999523577,16,3412,13,2,0.209932046611374,0.0322972379402114,0,0,85.93226,0
5363960,Shoreline,53564,10.5,19.5,3137,43.36362017,5.85654544096781,4591.46236927824,0,0,0,0,0,0,0,0,74.41678,0
5367000,Spokane,204020,19.3,35.4,5575,28.85361913,2.73257523772179,3444.71271548449,0,0,8,0,0.392118419762768,0,0,1,57.68788,0
5367167,Spokane Valley,90068,14.9,17.2,1076,21.03763197,1.19465292889817,2369.83634163027,0,0,1,0,0.111027223875294,0,0,1,46.41815,0
5370000,Tacoma,196389,17.9,27,20607,25.83721948,10.4929502161526,3930.76738321124,1,300,0,0,0,0,1,0,68.23356,0
5373465,University Place,31455,11.1,10.3,2168,35.07541551,6.89238594817994,3741.97002141328,0,0,2,0,0.63582896200922,0,0,1,59.20142,0
5374060,Vancouver,163573,15.7,30.9,4944,25.14521996,3.02250371393812,3541.07765245816,0,0,1,0,0.0611347838579717,0,0,0,59.54649,0
5377105,Wenatchee,32101,13.7,10.3,97,24.21794684,0.302171271922993,4100.79202861523,0,0,3,1,0.93455032553503,0.311516775178343,0,0,46.39092,0
5380010,Yakima,90336,22.8,28.5,1062,17.60595932,1.17561105207226,3324.23183072677,0,0,2,0,0.221395678356358,0,0,1,48.40924,0
5502375,Appleton,70449,11.7,41,962,32.320939,1.3655268350154,2900.80704932883,0,0,0,0,0,0,0,1,59.07391,0
5506500,Beloit,35226,24.8,44.7,3751,15.53108,10.6483847158349,2027.9792746114,0,0,1,1,0.283881224095838,0.283881224095838,0,0,70.17783,0
5510025,Brookfield,37525,3.9,0.2,444,58.44405858,1.18321119253831,1384.58416353037,0,0,0,0,0,0,0,1,34.50614,0
5522300,Eau Claire,62767,18.5,49.3,513,32.87867178,0.817308458266287,1964.72282217423,0,0,0,0,0,0,0,0,64.91815,0
5526275,Fond du Lac,40982,14.6,44,786,23.03648069,1.91791518227515,2185.2404820305,0,0,0,0,0,0,0,1,52.73478,0
5527300,Franklin,33655,6.1,3.5,404,35.80895326,1.20041598573763,973.166006419339,0,0,0,0,0,0,0,1,43.68864,0
5531000,Green Bay,101076,18.1,59.8,3552,23.23765302,3.51418734417666,2223.06288077067,0,0,1,0,0.098935454509478,0,0,1,61.24074,0
5531175,Greenfield,36207,9.9,47.3,914,27.15562471,2.52437373988455,3143.24160083341,0,0,0,0,0,0,0,0,50.72223,0
5537825,Janesville,62585,15,58.2,1084,21.68314719,1.73204441958936,1859.16287912545,0,0,0,0,0,0,0,0,67.6877,0
